ID,Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Monthly payment,Credit event,Married,Homeowner,Default (y),Pred_default (y_hat),PD,Group
3126,0,27,14890,14890,0,60,0.1076614922383575,0,0,0,0,0,0.2035610973834991,0
3127,0,36,12717,12717,0,72,0.08594594594594594,0,1,1,0,0,0.1948428452014923,0
3128,7,28,16871,16818,0,60,0.09928656361474435,0,0,0,0,0,0.05791621655225754,0
3129,6,35,17700,17700,0,60,0.06461538461538462,0,1,0,0,0,0.1390153020620346,1
3130,10,31,5193,5193,0,36,0.09272727272727273,0,0,0,0,0,0.04444817826151848,0
3131,25,62,5700,1700,1,12,0.0576,0,0,0,0,0,0.0900757908821106,0
3132,2,37,30500,28500,0,72,0.09829457364341085,0,1,0,0,1,0.5335341691970825,0
3133,4,42,23070,17703,0,72,0.0874938210578349,0,0,1,0,0,0.03991536051034927,0
3134,58,78,4250,4340,0,12,0.1065714285714286,0,1,1,0,0,0.02720940113067627,1
3135,2,66,19890,5610,1,24,0.1490909090909091,0,1,0,0,0,0.008970736525952816,0
3136,9,44,14990,16699,0,48,0.04041204437400951,0,1,0,0,0,0.07249274849891663,1
3137,12,72,7700,7200,0,72,0.09395973154362416,0,1,1,0,0,0.2446820288896561,1
3138,6,56,18530,18573,0,72,0.1428571428571428,0,1,1,0,0,0.1711099594831467,1
3139,5,39,8990,9406,0,84,0.06124401913875598,0,0,0,0,0,0.2922331690788269,0
3140,5,43,5980,5980,0,48,0.137,0,0,1,0,0,0.1000049337744713,0
3141,0,30,12970,15596,1,96,0.07756463719766472,0,1,0,1,1,0.584990918636322,0
3142,5,49,13800,15024,0,72,0.0993103448275862,0,1,0,0,0,0.2843332290649414,0
3143,2,68,6590,2722,1,24,0.09833333333333333,0,0,1,0,0,0.006506392732262611,0
3144,6,56,5037,5037,0,36,0.0745,0,0,0,0,0,0.1518700271844864,0
3145,2,26,10700,9843,0,48,0.0576923076923077,0,1,0,0,0,0.1252601146697998,0
3146,11,71,16799,14789,0,48,0.07407407407407407,0,1,0,0,0,0.02941233478486538,1
3147,26,60,13246,15075,0,60,0.1215384615384615,0,1,1,1,0,0.3772649765014648,1
3148,5,36,14000,11500,0,72,0.05966666666666667,0,1,1,0,0,0.01403591688722372,0
3149,25,53,3700,3758,0,48,0.06589147286821706,0,0,0,0,0,0.1873049437999725,0
3150,25,57,13700,5896,1,24,0.09886229894076108,0,1,1,0,0,0.009336521849036217,1
3151,10,37,19490,21202,0,60,0.08432229856339787,0,1,1,0,0,0.05516846105456352,1
3152,10,48,17000,11464,0,60,0.09263157894736843,0,0,0,0,0,0.01240769494324923,0
3153,1,19,15990,12790,0,48,0.1025423728813559,0,0,0,0,0,0.1945951581001282,0
3154,3,52,16400,12911,0,72,0.09045454545454545,0,0,1,0,0,0.01443645730614662,0
3155,2,35,5990,5030,0,60,0.04623115577889447,0,0,0,0,0,0.1900596469640732,0
3156,13,62,8500,8166,0,72,0.08246753246753247,0,0,0,0,0,0.2336644977331161,0
3157,7,52,15990,17788,0,96,0.1349772874756651,0,0,0,0,0,0.08250872045755386,0
3158,44,63,17930,5000,1,36,0.0735,0,1,0,0,0,0.02709444984793663,1
3159,26,49,5686,5686,0,20,0.091875,0,1,1,0,0,0.04562230408191681,1
3160,14,42,9200,10330,0,48,0.0932,0,0,1,0,0,0.0629299134016037,0
3161,20,56,3500,3623,0,24,0.1325,0,1,0,0,0,0.01368300244212151,1
3162,7,34,7170,7937,0,36,0.1376470588235294,1,0,0,0,0,0.1809825748205185,0
3163,40,69,19050,9699,1,36,0.151985111662531,0,0,0,0,0,0.04877691715955734,0
3164,35,55,13140,15372,0,84,0.07174231332357248,0,1,1,0,0,0.1654970198869705,1
3165,23,54,7039,4792,0,60,0.03461538461538462,0,1,0,0,0,0.07935146987438202,1
3166,36,61,13000,7235,0,72,0.06,0,1,1,1,0,0.04548002779483795,1
3167,2,47,17975,16412,0,72,0.1693440428380187,0,1,1,0,0,0.0361064039170742,0
3168,16,47,25000,25000,0,48,0.08571428571428572,0,1,1,0,0,0.09370972961187363,1
3169,29,56,20000,19712,0,60,0.1761557177615572,0,1,1,0,0,0.03301378712058067,1
3170,26,56,13050,14249,0,72,0.0875,0,1,1,1,0,0.2817174196243286,1
3171,0,35,8350,9356,0,48,0.2529411764705882,0,1,0,1,1,0.7422792911529541,0
3172,19,61,24500,13000,0,48,0.1333333333333333,0,1,0,0,0,0.01604350283741951,1
3173,1,56,27000,27000,0,72,0.2675,0,1,1,1,1,0.603671133518219,0
3174,38,55,3700,3814,0,36,0.04956521739130434,0,1,0,0,0,0.06924912333488464,1
3175,6,48,13500,7538,0,48,0.104375,0,0,1,0,0,0.01707307808101177,0
3176,0,26,12495,13308,0,72,0.1270753512132823,0,0,0,1,0,0.4462248682975769,0
3177,14,79,1500,1514,0,12,0.05416666666666667,0,0,1,0,0,0.1920989155769348,0
3178,10,73,8970,3970,1,36,0.0740049751243781,0,1,1,0,0,0.02406408824026585,1
3179,25,60,5800,5800,0,60,0.07133333333333333,0,0,1,0,1,0.6061363816261292,0
3180,4,26,8372,8883,0,36,0.07634354595680562,0,0,0,0,0,0.213894784450531,0
3181,1,24,17900,17900,0,48,0.1333333333333333,0,0,0,0,0,0.2421994805335999,0
3182,1,56,8190,6040,0,60,0.05285714285714286,0,0,0,0,0,0.04914448782801628,0
3183,30,61,9100,9100,0,72,0.0568,0,1,1,0,0,0.08822370320558548,1
3184,27,89,9450,7037,0,48,0.11875,0,0,0,1,0,0.2782968878746033,0
3185,2,39,18219,18219,0,72,0.1047368421052632,1,0,0,0,0,0.4210255742073059,0
3186,30,47,20190,17814,1,60,0.109,0,0,0,0,0,0.01267923321574926,0
3187,25,46,43210,20000,1,72,0.05288361440766188,0,1,0,0,0,0.1190612390637398,1
3188,0,28,9300,6818,0,60,0.09153846153846154,0,0,0,0,0,0.09299204498529434,0
3189,13,50,24900,22051,0,72,0.2326666666666667,0,0,0,1,0,0.3599752485752106,0
3190,0,23,16080,17106,0,72,0.119375,1,0,0,1,1,0.9018973708152771,0
3191,5,25,16990,15290,0,60,0.1176470588235294,0,0,0,0,0,0.07790935784578323,0
3192,3,35,21579,22349,0,60,0.1465778316172017,0,1,0,0,0,0.1709152013063431,0
3193,5,48,8743,9726,0,96,0.06705882352941177,0,0,0,1,0,0.4673653542995453,0
3194,37,55,22770,19865,0,48,0.05625,0,1,1,0,0,0.01640848070383072,1
3195,16,33,13490,14111,0,96,0.07953488372093023,0,0,0,0,0,0.1975669860839844,0
3196,4,55,6700,6700,0,48,0.08174097664543524,0,1,0,1,1,0.6198983192443848,0
3197,5,29,10220,7905,0,48,0.1375579598145286,1,0,0,0,0,0.2196746170520782,0
3198,4,62,4990,5447,0,60,0.06758620689655172,0,1,0,0,0,0.3012208640575409,0
3199,36,52,18300,16662,0,60,0.105,0,0,0,0,0,0.05161774158477783,0
3200,29,63,27500,10500,1,48,0.1657142857142857,0,0,0,0,0,0.05615969002246857,0
3201,8,40,18700,15528,0,72,0.07483317445185891,0,1,0,0,0,0.05565987899899483,1
3202,23,47,2880,3100,0,36,0.03485354097144976,0,0,1,0,0,0.06160207465291023,0
3203,0,48,8500,9495,0,48,0.1518438177874187,0,0,0,1,1,0.6342973709106445,0
3204,11,49,8100,7992,0,48,0.05766666666666666,0,1,1,0,0,0.06076567992568016,1
3205,2,58,9290,7937,0,60,0.06,0,1,1,0,0,0.03570935875177383,0
3206,6,46,11796,12959,0,72,0.07455197132616488,0,1,1,0,0,0.0558985099196434,1
3207,4,57,9000,9000,0,48,0.09666666666666666,0,1,1,0,0,0.1248112171888351,0
3208,5,52,5825,4825,0,24,0.09952380952380953,0,0,0,0,0,0.119147777557373,0
3209,9,69,13300,12300,0,96,0.07380952380952381,0,1,1,0,0,0.02187290042638779,1
3210,25,49,14164,14164,0,72,0.06054794520547945,0,1,1,0,0,0.05476886406540871,1
3211,1,47,10490,6490,0,24,0.1709090909090909,0,1,0,0,0,0.04638203606009483,0
3212,1,26,15990,11990,0,48,0.1344444444444444,0,0,1,0,0,0.2050351053476334,0
3213,28,45,11020,10345,0,84,0.06476190476190476,0,0,1,0,0,0.1041778102517128,0
3214,3,35,7490,8078,0,48,0.09680851063829787,0,1,0,0,0,0.2016628086566925,0
3215,26,56,12800,12800,0,60,0.1025,0,1,0,0,0,0.1486941576004028,1
3216,3,27,6890,5688,0,36,0.05357142857142857,0,0,0,0,0,0.05900018289685249,0
3217,8,45,8000,5433,0,60,0.04761904761904762,0,1,1,0,0,0.05149829760193825,1
3218,2,60,10850,10416,0,84,0.1118518518518519,0,1,0,0,0,0.1038340330123901,0
3219,5,65,8490,8521,0,60,0.1162962962962963,0,1,0,0,0,0.08673050254583359,0
3220,28,47,18990,19130,0,72,0.06102594339622641,0,0,0,0,0,0.1158084496855736,0
3221,11,79,4990,4990,0,60,0.04476190476190476,0,0,1,0,0,0.1211811080574989,0
3222,19,78,13950,9895,0,60,0.1071428571428571,0,0,0,0,0,0.2981175184249878,0
3223,0,23,6990,6186,0,60,0.1933333333333333,0,0,0,0,0,0.1803476959466934,0
3224,6,38,7710,7710,0,48,0.1041176470588235,0,1,1,0,0,0.01140224002301693,1
3225,11,68,25995,13995,0,48,0.1892857142857143,0,1,1,0,0,0.0172057282179594,1
3226,1,28,18900,24561,0,96,0.126230975828111,0,1,0,0,1,0.5652414560317993,0
3227,1,47,12000,9000,0,36,0.03342508847817539,0,1,1,0,0,0.0273547600954771,0
3228,8,71,18500,13760,0,48,0.155,0,1,1,0,0,0.0174950510263443,1
3229,12,49,4274,4637,0,24,0.1725,0,0,0,0,0,0.1477469056844711,0
3230,4,62,9883,11248,0,60,0.1188976377952756,0,1,1,0,0,0.0783144012093544,0
3231,7,40,34990,28990,0,72,0.1538461538461539,0,1,0,0,0,0.3770542144775391,1
3232,2,27,5990,5530,0,24,0.09916666666666667,0,0,0,0,0,0.03666871786117554,0
3233,2,34,13078,14393,0,60,0.08608695652173913,0,1,0,0,1,0.5706547498703003,0
3234,6,24,15590,10582,0,36,0.1485714285714286,0,0,0,0,0,0.01542594283819199,0
3235,1,26,16898,17121,0,60,0.1598958333333333,0,0,0,0,0,0.2893851101398468,0
3236,18,50,22680,20180,0,84,0.1014285714285714,0,1,1,1,0,0.07233037799596786,1
3237,30,46,8950,4191,1,24,0.044,0,1,1,0,0,0.01022350043058395,1
3238,1,64,26500,20100,0,72,0.1251612903225806,0,1,1,0,0,0.02043265290558338,0
3239,8,60,7990,5690,0,60,0.0412,0,1,1,0,0,0.09281802177429199,1
3240,14,45,19571,19571,0,60,0.122279792746114,0,1,0,1,0,0.0840996727347374,1
3241,10,48,18990,20262,0,48,0.1242819843342036,1,0,0,1,1,0.808072566986084,0
3242,7,28,17600,5316,1,24,0.1283333333333333,0,0,1,0,0,0.01319849770516157,0
3243,24,59,10235,10235,0,24,0.2095238095238095,0,0,1,0,0,0.109487883746624,0
3244,0,38,17500,17500,0,96,0.07943548387096774,0,1,1,0,0,0.1054686829447746,0
3245,19,51,15000,6500,0,48,0.05444444444444444,0,1,0,0,0,0.01665505580604076,1
3246,10,42,14525,14536,0,60,0.09226190476190477,0,1,0,0,0,0.1351539641618729,1
3247,3,48,4057,4057,0,24,0.0704,0,0,0,0,0,0.1701400279998779,0
3248,3,21,16990,16990,0,72,0.14,0,0,0,0,0,0.386614054441452,0
3249,7,26,22700,25149,0,84,0.1491304347826087,0,0,0,0,0,0.1962857246398926,0
3250,0,18,6900,6900,0,48,0.1445454545454545,0,0,0,0,0,0.4471341967582703,0
3251,22,54,8203,8203,0,72,0.05076923076923077,0,1,0,0,0,0.1494152694940567,1
3252,3,32,16990,9695,0,48,0.1042857142857143,0,1,0,0,0,0.03822678700089455,0
3253,0,24,10710,11724,0,60,0.125,0,0,0,1,1,0.553860068321228,0
3254,3,24,8302,9122,0,36,0.1111111111111111,0,0,0,1,0,0.3450106382369995,0
3255,5,33,21920,23354,0,48,0.1136363636363636,0,0,0,0,0,0.2747342586517334,0
3256,3,18,4900,5275,0,48,0.08243130724396336,0,1,0,0,0,0.1984632313251495,0
3257,2,46,16908,18467,0,72,0.1150670794633643,0,0,0,0,0,0.133727103471756,0
3258,8,28,9675,7873,0,48,0.08876629889669008,0,1,0,0,0,0.0119485380128026,1
3259,1,37,13890,15313,0,60,0.07751937984496124,0,0,0,1,0,0.2592764496803284,0
3260,21,42,21980,18980,0,48,0.3129657228017884,0,1,1,0,0,0.1377879679203033,1
3261,2,61,9950,10100,0,60,0.149,0,0,0,0,0,0.3429843783378601,0
3262,1,65,10467,1672,1,12,0.014,0,1,1,0,0,0.01403441280126572,0
3263,1,21,8990,9768,0,60,0.1384615384615385,0,0,0,0,0,0.4242148697376251,0
3264,11,56,4450,4000,0,24,0.087,0,1,0,0,0,0.01256789546459913,1
3265,25,50,17000,17000,0,60,0.07875,0,1,1,0,0,0.1309086531400681,1
3266,5,54,12690,11083,0,60,0.161189358372457,0,0,0,1,0,0.4275751113891602,0
3267,12,30,22990,22747,0,60,0.1175,0,0,1,0,0,0.1925345659255981,0
3268,3,28,18990,17390,0,60,0.1265116279069767,0,1,0,0,0,0.03831477835774422,0
3269,8,52,6990,5058,0,48,0.05080213903743316,0,1,0,0,0,0.05903035402297974,1
3270,0,24,10500,10500,0,48,0.1394117647058823,0,0,0,0,0,0.3895217478275299,0
3271,10,54,8059,8691,0,48,0.1451851851851852,0,1,1,0,0,0.03524137660861015,1
3272,2,30,18790,20332,0,60,0.1043755697356427,0,1,0,0,0,0.1954943537712097,0
3273,9,35,15800,17729,0,96,0.1173684210526316,0,0,0,0,0,0.09722094982862473,0
3274,4,40,14770,12113,0,96,0.04733333333333333,0,0,0,0,0,0.2526283264160156,0
3275,1,49,2718,2890,0,24,0.1893939393939394,0,0,0,1,0,0.4749050438404083,0
3276,20,40,11444,10978,0,60,0.07149758454106281,0,0,0,0,0,0.06358116120100021,0
3277,28,51,14900,10000,0,72,0.07090909090909091,0,0,0,0,0,0.01773126609623432,0
3278,9,39,22472,22030,0,72,0.1857335127860027,0,0,1,0,0,0.09618152678012848,0
3279,27,57,16580,9580,0,36,0.2,0,1,1,0,0,0.01059980317950249,1
3280,15,40,18900,20499,0,60,0.07621621621621621,0,1,1,0,0,0.1472015827894211,1
3281,2,28,18900,18900,0,60,0.2206666666666667,0,0,0,0,0,0.3810967206954956,0
3282,0,41,8990,9235,0,60,0.09916666666666667,0,0,0,1,1,0.5086097717285156,0
3283,1,50,9490,4087,1,48,0.03074866310160428,0,1,1,0,0,0.007580702658742666,0
3284,17,56,17143,12941,0,36,0.09,0,0,1,0,0,0.01030933205038309,0
3285,1,41,8990,9841,0,72,0.08032786885245902,0,1,1,0,0,0.2534704208374023,0
3286,0,32,7590,4590,0,48,0.06176470588235294,0,0,0,0,0,0.213422566652298,0
3287,1,24,11400,8400,0,60,0.0812807881773399,0,0,0,0,0,0.1996914893388748,0
3288,3,49,24900,19000,0,48,0.1652631578947368,0,1,1,0,0,0.03002010844647884,0
3289,27,52,11690,12728,0,60,0.07966666666666666,0,1,1,0,0,0.1903991103172302,1
3290,1,60,5500,4500,0,36,0.04433333333333334,0,0,1,0,0,0.02411764860153198,0
3291,0,49,26926,29294,0,60,0.1785019455252918,0,0,1,1,1,0.5689343214035034,0
3292,8,25,16504,15047,0,60,0.09375,0,0,0,0,0,0.04691255837678909,0
3293,2,27,28609,28609,0,96,0.1679197994987469,0,0,1,1,1,0.5479928851127625,0
3294,26,84,11940,13028,0,72,0.05101394169835234,0,0,0,0,0,0.1466803401708603,0
3295,1,53,11975,7000,0,36,0.12875,0,0,1,0,0,0.006544220261275768,0
3296,11,32,6900,7731,0,48,0.08476190476190476,0,1,0,0,0,0.09219150990247726,1
3297,2,52,11990,11990,0,72,0.0718918918918919,0,1,0,0,0,0.05962750315666199,0
3298,6,45,4490,4842,0,48,0.06606060606060606,0,0,0,0,0,0.188710480928421,0
3299,0,35,15000,15000,0,96,0.1575,0,0,0,1,1,0.8079819679260254,0
3300,37,69,23300,20800,0,48,0.09833333333333333,0,1,1,0,0,0.04114037752151489,1
3301,10,47,17900,18333,0,60,0.1396449704142012,0,1,0,0,0,0.105300597846508,1
3302,2,22,21129,22547,0,48,0.134,0,0,0,1,1,0.6052387356758118,0
3303,0,35,10980,10322,0,60,0.1405797101449275,0,1,0,0,0,0.2448902875185013,0
3304,0,54,12990,14254,0,72,0.1133333333333333,0,0,0,1,1,0.6542831659317017,0
3305,1,32,9900,4149,1,24,0.1654545454545455,0,0,0,0,0,0.01787012629210949,0
3306,2,41,10800,9767,0,84,0.06136363636363636,0,1,1,0,0,0.06038303300738335,0
3307,23,50,21260,21900,0,72,0.136241610738255,0,1,1,0,0,0.02514506876468658,1
3308,0,37,5400,4346,0,60,0.03478260869565217,0,1,0,0,0,0.3391102850437164,0
3309,38,57,11110,9110,0,60,0.03979933110367893,0,1,1,0,0,0.0498746745288372,1
3310,25,49,9250,10380,0,96,0.05954545454545455,0,0,1,0,0,0.09965687990188599,0
3311,7,36,15400,10400,0,72,0.1061598951507208,0,0,0,0,0,0.0440412200987339,0
3312,5,24,25350,14850,0,48,0.16,0,0,0,0,0,0.02724470756947994,0
3313,8,57,12400,12212,0,60,0.1461538461538462,0,0,0,0,0,0.2477339953184128,0
3314,7,43,7380,6677,0,48,0.04540229885057472,0,1,1,0,0,0.08599565923213959,1
3315,10,59,3540,3054,0,48,0.07368421052631578,0,1,0,0,0,0.07943934202194214,1
3316,1,49,11990,12159,0,60,0.07739130434782608,0,1,1,0,0,0.07682359218597412,0
3317,4,48,8200,9150,0,84,0.06717171717171717,0,1,1,0,0,0.2937760949134827,0
3318,23,55,6553,7070,0,36,0.1612403100775194,0,1,0,0,0,0.009082174859941006,1
3319,14,59,4790,5027,0,36,0.07718780727630285,0,1,1,0,0,0.01826775819063187,1
3320,37,54,9985,9985,0,72,0.06421052631578947,0,1,0,0,0,0.03105357848107815,1
3321,3,41,9000,9920,0,60,0.1006711409395973,0,0,0,1,0,0.4149990379810333,0
3322,0,45,7970,2970,1,24,0.06878306878306878,0,1,0,0,0,0.4974815845489502,0
3323,26,47,22500,11103,1,36,0.06733630952380952,0,1,1,0,0,0.004351950250566006,1
3324,4,26,20770,20658,0,96,0.1613333333333333,0,0,0,1,1,0.5063202381134033,0
3325,1,49,8990,10088,0,96,0.06417382516422436,0,0,0,0,0,0.1251757144927979,0
3326,0,30,16550,9735,0,36,0.1226134917267713,0,1,0,0,0,0.04136807471513748,0
3327,7,27,19181,17681,0,48,0.1575,0,1,0,0,0,0.03954571485519409,1
3328,3,36,11800,10800,0,60,0.09285714285714286,0,1,0,0,0,0.05955829098820686,0
3329,5,51,4000,4433,0,36,0.1266666666666667,0,1,1,0,0,0.01528494525700808,0
3330,6,51,15480,13283,0,60,0.1079703429101019,0,0,0,0,0,0.05526836216449738,0
3331,1,37,15480,15480,0,60,0.1718654434250765,0,0,0,1,0,0.1603755205869675,0
3332,6,53,19590,14769,0,60,0.1475770925110132,0,1,1,0,0,0.011859773658216,1
3333,16,54,7700,3000,0,24,0.04266666666666667,0,1,1,0,0,0.02144770137965679,1
3334,1,43,6000,2693,0,36,0.06916666666666667,0,1,0,1,1,0.5467488765716553,0
3335,17,57,5690,5690,0,48,0.03742857142857143,0,0,0,0,0,0.1672322750091553,0
3336,25,62,13990,7429,0,48,0.09823529411764706,0,1,1,0,0,0.01752814650535583,1
3337,8,54,10490,11367,0,60,0.08184818481848184,0,1,0,0,0,0.1904392838478088,1
3338,1,40,4680,3950,0,36,0.06311207834602829,0,1,1,0,0,0.06142125278711319,0
3339,20,47,6500,4000,0,36,0.06722222222222222,0,1,1,0,0,0.0113332336768508,1
3340,1,63,11890,9258,0,60,0.1051948051948052,0,0,0,1,0,0.2392990738153458,0
3341,10,30,8950,8950,0,60,0.07426199261992619,0,1,0,1,0,0.1976202726364136,1
3342,1,37,24900,26597,0,60,0.08027027027027027,0,1,0,0,0,0.3468286395072937,0
3343,0,45,17250,16657,0,72,0.1154661016949153,0,0,0,0,0,0.1611159145832062,0
3344,9,32,4100,4413,0,36,0.0536,0,0,0,1,0,0.135219469666481,0
3345,0,32,16690,19023,0,60,0.1066559743384122,0,0,1,1,1,0.8141734600067139,0
3346,4,67,5569,2708,1,24,0.09076923076923077,0,0,1,0,0,0.009944363497197628,0
3347,25,42,11490,6640,0,36,0.1507692307692308,0,0,0,0,0,0.04640072584152222,0
3348,21,47,4990,3419,0,24,0.1006666666666667,0,1,1,0,0,0.01108619850128889,1
3349,5,63,14745,7370,1,24,0.1404347826086957,0,1,1,0,0,0.006125463172793388,0
3350,3,41,8968,9865,0,60,0.06583897667419113,0,1,0,0,0,0.2896979153156281,0
3351,2,55,13900,15251,0,72,0.1035714285714286,0,0,0,0,1,0.5500972270965576,0
3352,37,62,4140,4603,0,48,0.052,0,0,1,0,0,0.05614839121699333,0
3353,19,43,7922,6922,0,72,0.05151515151515151,0,0,0,0,0,0.08558589965105057,0
3354,0,20,5000,5257,0,60,0.08973172987974098,0,0,0,0,0,0.4241016805171967,0
3355,16,54,9900,4900,1,48,0.06848484848484848,0,0,1,0,0,0.01562199462205172,0
3356,7,29,5205,5602,0,36,0.09550561797752809,0,0,0,0,0,0.08451203256845474,0
3357,0,39,13500,4833,1,36,0.08875,0,0,1,0,0,0.005668762605637312,0
3358,11,58,2787,2787,0,12,0.08777777777777777,0,1,1,0,0,0.0042218416929245,1
3359,27,57,17790,19174,0,72,0.09272727272727273,0,1,0,0,0,0.1180119290947914,1
3360,1,65,6690,4690,0,12,0.2347058823529412,0,0,1,0,0,0.0278538353741169,0
3361,6,52,14139,10139,0,36,0.05931034482758621,0,0,0,0,0,0.01007672678679228,0
3362,21,49,24311,4490,1,12,0.1085714285714286,0,1,1,0,0,0.001586865400895476,1
3363,2,18,7770,8644,0,96,0.101,0,0,0,1,1,0.63112872838974,0
3364,0,47,15490,18032,0,72,0.08130434782608696,0,1,1,0,0,0.09128941595554352,0
3365,6,56,9636,6752,0,60,0.04870466321243523,0,1,1,0,0,0.008164724335074425,1
3366,2,38,12975,12975,0,48,0.1290322580645161,0,0,0,1,1,0.5625898838043213,0
3367,2,37,13402,11146,1,48,0.07882352941176471,0,0,0,0,0,0.06013929471373558,0
3368,4,22,15475,15475,0,48,0.08,0,0,0,0,0,0.1445463895797729,0
3369,0,29,9990,10902,0,60,0.09571428571428571,0,0,0,1,1,0.6403998732566833,0
3370,2,62,5960,6458,0,36,0.1227272727272727,0,1,0,0,0,0.1395351141691208,0
3371,3,68,16990,4058,1,36,0.03478260869565217,0,0,0,0,0,0.01392267737537622,0
3372,1,36,7990,6697,0,36,0.09398854961832061,0,0,1,1,0,0.2701935768127441,0
3373,1,50,9800,9028,0,60,0.04705882352941176,0,1,0,1,0,0.4155751168727875,0
3374,7,25,5994,5994,0,36,0.1491666666666667,1,0,0,1,1,0.6038388609886169,0
3375,4,66,19990,23384,0,96,0.1442105263157895,0,1,0,0,0,0.1640215963125229,0
3376,1,29,6040,4965,0,60,0.06066666666666667,0,0,0,0,0,0.3960076868534088,0
3377,12,49,26400,28780,0,60,0.2105,0,1,1,1,0,0.2473589777946472,1
3378,31,54,13970,15159,0,60,0.06254545454545454,0,1,0,0,0,0.0664886087179184,1
3379,3,51,11900,3690,1,24,0.04909090909090909,0,1,0,0,0,0.03347650915384293,0
3380,28,45,22730,23480,0,60,0.1304761904761905,0,1,1,0,0,0.02231682650744915,1
3381,2,68,12500,10500,0,96,0.07111111111111111,0,0,1,0,0,0.08369331061840057,0
3382,1,23,19990,19990,0,72,0.1864285714285714,0,0,0,1,1,0.7141927480697632,0
3383,17,43,13490,8490,0,36,0.04464285714285714,0,1,1,0,0,0.05680977553129196,1
3384,2,26,14950,14950,0,72,0.1025,1,1,1,1,1,0.5568426847457886,0
3385,5,68,14500,9000,0,36,0.1871428571428571,0,1,0,0,0,0.02521051466464996,0
3386,10,48,12490,9490,0,96,0.02828746177370031,0,0,0,0,0,0.1111651062965393,0
3387,1,31,29990,29990,0,24,0.2257676098735701,0,0,0,1,1,0.6019591689109802,0
3388,14,32,12300,12300,0,84,0.1214285714285714,0,1,1,0,0,0.06800263375043869,1
3389,0,21,8990,10224,0,60,0.1406133133881825,0,0,0,1,1,0.6314760446548462,0
3390,2,27,11900,10489,0,84,0.1178294573643411,0,0,0,1,0,0.260279655456543,0
3391,17,57,4724,4981,0,48,0.08188405797101449,0,1,1,0,0,0.01826775819063187,1
3392,30,56,13469,13469,0,60,0.06465863453815261,0,1,1,0,0,0.01876127161085606,1
3393,5,67,13900,8900,0,60,0.162,0,1,1,0,0,0.01079500094056129,0
3394,6,66,2700,2700,0,24,0.0936,0,1,1,0,0,0.009953415021300316,1
3395,3,26,13690,8690,0,60,0.075,0,0,1,0,0,0.1665834188461304,0
3396,19,44,8490,5912,0,48,0.06238095238095238,0,0,1,1,0,0.2026021033525467,0
3397,1,26,8600,9305,0,60,0.11,0,0,0,0,0,0.2930814325809479,0
3398,9,28,12950,13509,0,96,0.08944444444444444,0,0,0,0,0,0.1596178561449051,0
3399,1,32,6990,7611,0,60,0.1505263157894737,0,1,0,0,0,0.4503447711467743,0
3400,0,36,35000,29750,0,60,0.1261820330969267,0,1,1,0,0,0.3596127033233643,0
3401,15,54,14500,13000,0,84,0.1005882352941176,0,1,1,0,0,0.01565595343708992,1
3402,19,48,15960,15960,0,72,0.1087336244541485,0,1,1,1,0,0.3417132198810577,1
3403,8,51,11130,12433,0,48,0.130952380952381,0,1,1,0,0,0.1619818955659866,1
3404,6,49,10570,6270,0,72,0.014,0,0,0,0,0,0.04486256465315819,0
3405,7,59,24585,21585,0,60,0.1125523012552301,0,0,0,0,0,0.2502178847789764,0
3406,21,49,29710,21710,0,60,0.09384615384615384,0,1,1,0,0,0.07709012925624847,1
3407,5,33,13000,8615,0,48,0.1,0,0,0,0,0,0.05033686384558678,0
3408,22,45,20970,10785,1,48,0.05727272727272727,0,1,1,0,0,0.008259883150458336,1
3409,8,32,10000,10000,0,60,0.1102941176470588,0,0,1,0,0,0.07414129376411438,0
3410,1,32,13495,15696,0,72,0.098,0,0,0,1,1,0.8022735118865967,0
3411,2,24,12490,13009,0,72,0.1197604790419162,0,0,0,0,0,0.3621951043605804,0
3412,5,54,18880,20844,0,84,0.1833333333333333,0,0,0,1,1,0.6128947138786316,0
3413,6,36,7999,9355,0,72,0.08603351955307263,0,1,0,1,0,0.4858960211277008,1
3414,20,80,13940,8440,0,60,0.095625,0,1,1,0,0,0.2080229371786118,1
3415,35,52,9500,10465,0,72,0.1048484848484848,0,1,0,0,0,0.06653774529695511,1
3416,4,65,21500,18500,0,36,0.078,0,1,1,0,0,0.03387411683797836,0
3417,24,49,11544,11544,0,84,0.09055555555555556,0,0,0,1,0,0.474554181098938,0
3418,6,56,14990,10517,0,48,0.1792307692307692,0,0,0,0,0,0.03037751279771328,0
3419,4,22,7995,8505,0,60,0.09,0,0,0,1,0,0.4876099228858948,0
3420,14,79,5990,2990,1,12,0.2141666666666667,0,0,0,1,0,0.3192176818847656,0
3421,2,29,9740,10739,0,48,0.1041176470588235,0,0,0,0,1,0.5379834175109863,0
3422,2,60,11744,12970,0,72,0.1273333333333333,0,0,0,0,0,0.2299144715070724,0
3423,5,29,19293,23164,0,96,0.09366666666666666,0,0,0,1,0,0.4787320792675018,0
3424,1,27,7000,4301,0,48,0.0775,0,0,1,0,0,0.356335312128067,0
3425,1,64,16790,13790,0,48,0.1051612903225806,0,1,1,0,0,0.02681395970284939,0
3426,22,61,5500,2791,1,36,0.041,0,1,1,0,0,0.01407096814364195,1
3427,0,49,26450,24170,0,48,0.1456410256410256,0,1,0,0,0,0.2813295722007751,0
